Filename, Result-Old, Proof-Old, Result-New, Proof-New
./Ordered_Resolution_Prover_veriT/x2020_07_29_03_33_22_028_8435412.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_22_04_12_030_5404766.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_23_21_10_157_7110310.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_23_24_54_176_7201108.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_01_26_02_567_5574362.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_03_19_17_840_8243574.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_21_24_05_975_7627586.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_02_03_29_563_5483126.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_04_00_10_997_8754562.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_03_28_36_302_8367186.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_03_16_03_817_8216438.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_21_24_20_770_7642248.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_22_03_59_961_5391644.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_23_29_08_842_7279872.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_04_20_00_872_8811318.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_00_26_59_984_5335792.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_04_43_27_550_5622532.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_21_17_47_757_7551736.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_23_49_30_745_7738230.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_21_17_45_185_7547716.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_03_32_13_266_8426196.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_03_46_36_378_8617908.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_04_44_05_350_5641174.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_03_25_33_668_8333304.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_03_32_09_263_8422038.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_04_23_58_644_8881752.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_01_22_01_543_5350420.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_22_01_57_407_5584508.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_19_48_02_578_6036752.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_04_21_25_416_8839786.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_19_49_05_134_5366304.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_23_25_32_273_7217104.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_23_29_47_916_7296850.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_22_15_46_327_5655852.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_04_23_25_559_8874768.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_03_52_20_669_8726162.smt_in,unknown,Failure,unknown,Failure
./Ordered_Resolution_Prover_veriT/x2020_07_28_19_13_31_461_5560934.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_20_06_01_517_5654098.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_02_48_10_302_6955244.smt_in,unknown,Failure,unknown,Failure
./Ordered_Resolution_Prover_veriT/x2020_07_29_00_45_31_764_6209138.smt_in,unknown,Failure,unknown,Failure
./Ordered_Resolution_Prover_veriT/x2020_07_29_04_40_07_959_5535908.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_21_58_54_664_5485662.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_00_49_11_922_6273982.smt_in,unknown,Failure,unknown,Failure
./Ordered_Resolution_Prover_veriT/x2020_07_29_02_11_02_013_5499676.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_21_53_00_443_5351874.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_20_06_31_096_5666214.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_21_17_40_281_7539822.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_21_55_36_462_5409420.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_23_12_56_439_6957206.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_04_46_51_184_5733876.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_21_05_53_135_7406138.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_02_10_26_715_5488648.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_04_18_11_899_8806006.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_21_55_41_458_5416088.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_01_59_48_723_5391730.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_19_06_25_492_5403966.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_21_56_32_288_5440884.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_01_25_53_096_5558096.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_19_48_59_117_5361192.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_23_49_33_405_7741022.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_00_52_53_229_6327062.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_02_50_53_956_6993026.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_23_29_51_701_7301698.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_23_35_16_989_7425642.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_22_22_36_871_5784882.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_01_42_00_012_5559816.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_20_05_08_444_5619886.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_04_39_26_815_5519116.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_03_41_59_190_8564056.smt_in,unknown,Failure,unknown,Failure
./Ordered_Resolution_Prover_veriT/x2020_07_28_22_02_03_707_5588814.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_22_19_53_992_5730614.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_04_21_29_090_8844184.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_02_14_51_101_5574848.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_20_06_13_826_5657674.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_20_06_42_921_5669816.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_04_14_24_815_8790062.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_03_30_10_988_8390356.smt_in,unknown,Failure,unknown,Failure
./Ordered_Resolution_Prover_veriT/x2020_07_28_21_18_18_954_7561072.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_19_48_12_297_6041474.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_03_31_29_566_8412284.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_03_33_33_244_8437590.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_01_27_33_796_5399776.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_04_46_15_427_5720368.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_21_51_04_351_6554976.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_23_31_44_267_7353564.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_03_25_35_243_8335268.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_04_44_07_431_5645500.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_19_28_19_752_5726342.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_01_42_35_044_5571396.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_21_05_54_518_7408154.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_04_45_36_649_5704698.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_03_33_34_830_8439854.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_22_14_22_254_5630706.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_02_14_24_913_5568830.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_22_13_24_161_5602584.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_22_04_01_082_5393726.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_21_59_13_301_5502996.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_21_36_26_381_5607972.smt_in,unknown,Failure,unknown,Failure
./Ordered_Resolution_Prover_veriT/x2020_07_28_22_45_48_703_6376212.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_03_47_44_675_8643846.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_21_05_50_674_7404112.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_20_02_14_595_5567628.smt_in,unknown,Failure,unknown,Failure
./Ordered_Resolution_Prover_veriT/x2020_07_28_21_21_09_465_7590974.smt_in,unknown,Failure,unknown,Failure
./Ordered_Resolution_Prover_veriT/x2020_07_29_00_24_03_784_9778214.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_22_00_58_092_5552458.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_01_42_03_790_5566000.smt_in,unknown,Failure,unknown,Failure
./Ordered_Resolution_Prover_veriT/x2020_07_28_19_48_37_612_5355002.smt_in,unknown,Failure,unknown,Failure
./Ordered_Resolution_Prover_veriT/x2020_07_28_23_35_30_233_7442184.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_22_27_25_459_5891772.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_21_55_40_359_5414028.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_23_35_19_533_7428480.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_00_49_43_398_6281420.smt_in,unknown,Failure,unknown,Failure
./Ordered_Resolution_Prover_veriT/x2020_07_28_21_24_19_577_7640270.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_22_05_42_056_5454552.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_21_49_00_221_6514292.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_20_12_02_756_5781998.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_03_14_01_757_8197736.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_21_54_45_140_5384576.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_21_16_38_767_7527894.smt_in,unknown,Failure,unknown,Failure
./Ordered_Resolution_Prover_veriT/x2020_07_29_03_41_12_071_8548940.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_03_34_49_317_8460774.smt_in,unknown,Failure,unknown,Failure
./Ordered_Resolution_Prover_veriT/x2020_07_28_19_11_21_614_5528352.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_01_27_04_488_5371344.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_23_20_02_228_7093312.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_21_29_16_026_5466366.smt_in,unsat,Success,unknown,Failure
./Ordered_Resolution_Prover_veriT/x2020_07_29_03_29_25_384_8383280.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_19_14_11_062_5570116.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_03_22_30_963_8285124.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_19_07_52_657_5425498.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_01_59_58_153_5400902.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_29_03_45_22_441_8608638.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_23_21_44_530_7119968.smt_in,unsat,Success,unsat,Success
./Ordered_Resolution_Prover_veriT/x2020_07_28_23_35_28_207_7439380.smt_in,unsat,Success,unsat,Success
./Green_veriT/x2020_07_28_19_01_13_405_7253502.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_18_33_56_689_9650176.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_18_55_06_890_10019156.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_18_20_21_115_9359158.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_17_11_34_880_9134298.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_18_53_08_384_9977158.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_18_54_09_993_9997954.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_17_45_38_696_9617418.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_18_10_49_645_9149734.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_17_52_58_980_9740520.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_17_48_49_067_9673370.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_18_30_31_424_9588896.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_18_44_12_685_9817002.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_18_16_42_402_9272698.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_18_24_20_818_9453232.smt_in,unsat,Success,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_18_12_07_242_9171202.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_18_52_55_627_9973130.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_17_45_35_540_9613398.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_18_16_27_416_9261536.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_18_19_23_637_9336538.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_17_23_01_460_9105316.smt_in,unknown,Failure,unsat,Success
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_19_34_02_441_10654238.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_17_35_56_869_9409668.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_18_29_51_657_9578034.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_18_03_24_431_9005582.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_19_01_02_479_10111398.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_18_28_22_319_9545534.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_16_48_28_950_9010146.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_18_28_15_176_9541088.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_17_27_12_810_9204060.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_18_50_37_490_9921390.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_16_58_04_345_9010384.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_17_26_20_865_9192034.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_18_28_09_099_9536566.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_17_38_34_639_9468052.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_17_32_37_365_9329218.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_17_03_33_733_9011612.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_17_24_19_064_9141250.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_17_32_44_915_9333554.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_18_20_45_175_9369336.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_18_50_56_626_9931416.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_17_33_00_843_9338872.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_18_32_58_448_9640814.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_18_09_59_468_9125460.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_17_12_33_938_9157204.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_17_33_05_037_9343530.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_18_21_28_574_9387764.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_18_45_50_828_9841184.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_17_12_56_728_9168304.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_18_15_31_811_9241452.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_19_09_14_739_10244902.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_17_48_08_986_9662150.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_18_10_40_671_9145094.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_17_34_35_204_9372646.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_17_41_30_442_9533818.smt_in,unsat,Success,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_17_52_36_569_9729792.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_17_17_18_766_9006566.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_19_26_44_055_10527492.smt_in,unsat,Success,unsat,Success
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_18_17_01_066_9282482.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_17_42_03_865_9544578.smt_in,unknown,Failure,unsat,Success
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_19_43_41_582_10823000.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_19_38_06_648_10726506.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_18_18_22_187_9309438.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_18_51_07_077_9940216.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_17_12_43_526_9162136.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_17_14_18_800_9186506.smt_in,unknown,Failure,unknown,Failure
./isabelle-mirabelle/Zeta_cvc42/x2020_08_04_19_42_13_215_10797116.smt_in,unknown,Failure,unknown,Failure
